scan_id,target_id,distractor_ids,utterance,stimulus_id,coarse_reference_type,reference_type,instance_type,anchors_types,anchor_ids,tokens,dataset,mentions_target_class,correct_guess,is_train
scene0072_01,19,"[27, 28]",the pillow that is on top of the shelf,scene0072_01-pillow-3-19-27-28,support,supported-by,pillow,['shelf'],[21],"['the', 'pillow', 'that', 'is', 'on', 'top', 'of', 'the', 'shelf']",sr3d,True,True,True
scene0476_02,19,[29],find the telephone that is lying on the table,scene0476_02-telephone-2-19-29,support,supported-by,telephone,['table'],[8],"['find', 'the', 'telephone', 'that', 'is', 'lying', 'on', 'the', 'table']",sr3d,True,True,True
scene0476_02,19,[29],the telephone that is on the table,scene0476_02-telephone-2-19-29,support,supported-by,telephone,['table'],[8],"['the', 'telephone', 'that', 'is', 'on', 'the', 'table']",sr3d,True,True,True
scene0476_02,17,[15],find the bag that is lying on the file cabinet,scene0476_02-bag-2-17-15,support,supported-by,bag,['file cabinet'],[22],"['find', 'the', 'bag', 'that', 'is', 'lying', 'on', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0476_02,17,[15],the bag that is on top of the file cabinet,scene0476_02-bag-2-17-15,support,supported-by,bag,['file cabinet'],[22],"['the', 'bag', 'that', 'is', 'on', 'top', 'of', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0476_02,29,[19],find the telephone that is on top of the file cabinet,scene0476_02-telephone-2-29-19,support,supported-by,telephone,['file cabinet'],[28],"['find', 'the', 'telephone', 'that', 'is', 'on', 'top', 'of', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0476_02,29,[19],find the telephone that is lying on the file cabinet,scene0476_02-telephone-2-29-19,support,supported-by,telephone,['file cabinet'],[28],"['find', 'the', 'telephone', 'that', 'is', 'lying', 'on', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0476_02,22,"[12, 24, 28]",find the file cabinet with a bag on its top,scene0476_02-file_cabinet-4-22-12-24-28,support,supporting,file cabinet,['bag'],[17],"['find', 'the', 'file', 'cabinet', 'with', 'a', 'bag', 'on', 'its', 'top']",sr3d,True,True,True
scene0476_02,22,"[12, 24, 28]",choose the file cabinet that is supporting the bag,scene0476_02-file_cabinet-4-22-12-24-28,support,supporting,file cabinet,['bag'],[17],"['choose', 'the', 'file', 'cabinet', 'that', 'is', 'supporting', 'the', 'bag']",sr3d,True,True,True
scene0476_02,28,"[12, 22, 24]",select the file cabinet with a telephone on its top,scene0476_02-file_cabinet-4-28-12-22-24,support,supporting,file cabinet,['telephone'],[29],"['select', 'the', 'file', 'cabinet', 'with', 'a', 'telephone', 'on', 'its', 'top']",sr3d,True,True,True
scene0476_02,28,"[12, 22, 24]",select the file cabinet with a telephone on top,scene0476_02-file_cabinet-4-28-12-22-24,support,supporting,file cabinet,['telephone'],[29],"['select', 'the', 'file', 'cabinet', 'with', 'a', 'telephone', 'on', 'top']",sr3d,True,True,True
scene0260_00,5,[24],select the towel that is on the bathroom vanity,scene0260_00-towel-2-5-24,support,supported-by,towel,['bathroom vanity'],[8],"['select', 'the', 'towel', 'that', 'is', 'on', 'the', 'bathroom', 'vanity']",sr3d,True,True,True
scene0260_00,5,[24],select the towel that is on top of the bathroom vanity,scene0260_00-towel-2-5-24,support,supported-by,towel,['bathroom vanity'],[8],"['select', 'the', 'towel', 'that', 'is', 'on', 'top', 'of', 'the', 'bathroom', 'vanity']",sr3d,True,True,True
scene0320_00,25,[33],the mouse that is on the table,scene0320_00-mouse-2-25-33,support,supported-by,mouse,['table'],[0],"['the', 'mouse', 'that', 'is', 'on', 'the', 'table']",sr3d,True,True,True
scene0320_00,25,[33],select the mouse that is on the table,scene0320_00-mouse-2-25-33,support,supported-by,mouse,['table'],[0],"['select', 'the', 'mouse', 'that', 'is', 'on', 'the', 'table']",sr3d,True,True,True
scene0293_00,1,[0],the printer that is on the table,scene0293_00-printer-2-1-0,support,supported-by,printer,['table'],[8],"['the', 'printer', 'that', 'is', 'on', 'the', 'table']",sr3d,True,True,True
scene0293_00,1,[0],select the printer that is on top of the table,scene0293_00-printer-2-1-0,support,supported-by,printer,['table'],[8],"['select', 'the', 'printer', 'that', 'is', 'on', 'top', 'of', 'the', 'table']",sr3d,True,True,True
scene0345_00,22,[23],the cabinet with a plant on its top,scene0345_00-cabinet-2-22-23,support,supporting,cabinet,['plant'],[0],"['the', 'cabinet', 'with', 'a', 'plant', 'on', 'its', 'top']",sr3d,True,True,True
scene0345_00,22,[23],the cabinet with a plant on top,scene0345_00-cabinet-2-22-23,support,supporting,cabinet,['plant'],[0],"['the', 'cabinet', 'with', 'a', 'plant', 'on', 'top']",sr3d,True,True,True
scene0345_00,0,"[1, 27]",find the plant that is on the cabinet,scene0345_00-plant-3-0-1-27,support,supported-by,plant,['cabinet'],[22],"['find', 'the', 'plant', 'that', 'is', 'on', 'the', 'cabinet']",sr3d,True,True,True
scene0345_00,0,"[1, 27]",find the plant that is on top of the cabinet,scene0345_00-plant-3-0-1-27,support,supported-by,plant,['cabinet'],[22],"['find', 'the', 'plant', 'that', 'is', 'on', 'top', 'of', 'the', 'cabinet']",sr3d,True,True,True
scene0588_01,30,"[29, 31]",select the cabinet with a plant on top of it,scene0588_01-cabinet-3-30-29-31,support,supporting,cabinet,['plant'],[0],"['select', 'the', 'cabinet', 'with', 'a', 'plant', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0588_01,30,"[29, 31]",select the cabinet that is supporting the plant,scene0588_01-cabinet-3-30-29-31,support,supporting,cabinet,['plant'],[0],"['select', 'the', 'cabinet', 'that', 'is', 'supporting', 'the', 'plant']",sr3d,True,True,True
scene0588_01,0,[1],select the plant that is on top of the cabinet,scene0588_01-plant-2-0-1,support,supported-by,plant,['cabinet'],[30],"['select', 'the', 'plant', 'that', 'is', 'on', 'top', 'of', 'the', 'cabinet']",sr3d,True,True,True
scene0588_01,0,[1],select the plant that is on the cabinet,scene0588_01-plant-2-0-1,support,supported-by,plant,['cabinet'],[30],"['select', 'the', 'plant', 'that', 'is', 'on', 'the', 'cabinet']",sr3d,True,True,True
scene0136_00,8,"[6, 7, 9]",select the printer that is lying on the cabinet,scene0136_00-printer-4-8-6-7-9,support,supported-by,printer,['cabinet'],[13],"['select', 'the', 'printer', 'that', 'is', 'lying', 'on', 'the', 'cabinet']",sr3d,True,True,True
scene0136_00,8,"[6, 7, 9]",the printer that is on the cabinet,scene0136_00-printer-4-8-6-7-9,support,supported-by,printer,['cabinet'],[13],"['the', 'printer', 'that', 'is', 'on', 'the', 'cabinet']",sr3d,True,True,True
scene0136_00,13,[0],the cabinet with a printer on its top,scene0136_00-cabinet-2-13-0,support,supporting,cabinet,['printer'],[8],"['the', 'cabinet', 'with', 'a', 'printer', 'on', 'its', 'top']",sr3d,True,True,True
scene0136_00,13,[0],find the cabinet with a printer on its top,scene0136_00-cabinet-2-13-0,support,supporting,cabinet,['printer'],[8],"['find', 'the', 'cabinet', 'with', 'a', 'printer', 'on', 'its', 'top']",sr3d,True,True,True
scene0631_02,5,[1],choose the nightstand with books on its top,scene0631_02-nightstand-2-5-1,support,supporting,nightstand,['books'],[6],"['choose', 'the', 'nightstand', 'with', 'books', 'on', 'its', 'top']",sr3d,True,True,True
scene0631_02,5,[1],the nightstand that is supporting the books,scene0631_02-nightstand-2-5-1,support,supporting,nightstand,['books'],[6],"['the', 'nightstand', 'that', 'is', 'supporting', 'the', 'books']",sr3d,True,True,True
scene0631_02,20,[9],the curtain that is on the shelf,scene0631_02-curtain-2-20-9,support,supported-by,curtain,['shelf'],[21],"['the', 'curtain', 'that', 'is', 'on', 'the', 'shelf']",sr3d,True,True,True
scene0631_02,20,[9],find the curtain that is on the shelf,scene0631_02-curtain-2-20-9,support,supported-by,curtain,['shelf'],[21],"['find', 'the', 'curtain', 'that', 'is', 'on', 'the', 'shelf']",sr3d,True,True,True
scene0167_00,5,[6],find the couch with a tv on its top,scene0167_00-couch-2-5-6,support,supporting,couch,['tv'],[22],"['find', 'the', 'couch', 'with', 'a', 'tv', 'on', 'its', 'top']",sr3d,True,True,True
scene0167_00,5,[6],select the couch that is supporting the tv,scene0167_00-couch-2-5-6,support,supporting,couch,['tv'],[22],"['select', 'the', 'couch', 'that', 'is', 'supporting', 'the', 'tv']",sr3d,True,True,True
scene0126_00,18,[15],select the box that is lying on the bookshelf,scene0126_00-box-2-18-15,support,supported-by,box,['bookshelf'],[17],"['select', 'the', 'box', 'that', 'is', 'lying', 'on', 'the', 'bookshelf']",sr3d,True,True,True
scene0126_00,18,[15],the box that is lying on the bookshelf,scene0126_00-box-2-18-15,support,supported-by,box,['bookshelf'],[17],"['the', 'box', 'that', 'is', 'lying', 'on', 'the', 'bookshelf']",sr3d,True,True,True
scene0126_00,23,[13],select the desk with a mouse on top,scene0126_00-desk-2-23-13,support,supporting,desk,['mouse'],[24],"['select', 'the', 'desk', 'with', 'a', 'mouse', 'on', 'top']",sr3d,True,True,True
scene0126_00,23,[13],choose the desk that is supporting the mouse,scene0126_00-desk-2-23-13,support,supporting,desk,['mouse'],[24],"['choose', 'the', 'desk', 'that', 'is', 'supporting', 'the', 'mouse']",sr3d,True,True,True
scene0126_00,27,[31],the file cabinet with a mouse on top of it,scene0126_00-file_cabinet-2-27-31,support,supporting,file cabinet,['mouse'],[24],"['the', 'file', 'cabinet', 'with', 'a', 'mouse', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0126_00,27,[31],choose the file cabinet with a mouse on top,scene0126_00-file_cabinet-2-27-31,support,supporting,file cabinet,['mouse'],[24],"['choose', 'the', 'file', 'cabinet', 'with', 'a', 'mouse', 'on', 'top']",sr3d,True,True,True
scene0126_00,27,[31],select the file cabinet with a telephone on top,scene0126_00-file_cabinet-2-27-31,support,supporting,file cabinet,['telephone'],[25],"['select', 'the', 'file', 'cabinet', 'with', 'a', 'telephone', 'on', 'top']",sr3d,True,True,True
scene0126_00,27,[31],find the file cabinet that is supporting the telephone,scene0126_00-file_cabinet-2-27-31,support,supporting,file cabinet,['telephone'],[25],"['find', 'the', 'file', 'cabinet', 'that', 'is', 'supporting', 'the', 'telephone']",sr3d,True,True,True
scene0184_00,5,[15],find the dresser with a tv on its top,scene0184_00-dresser-2-5-15,support,supporting,dresser,['tv'],[6],"['find', 'the', 'dresser', 'with', 'a', 'tv', 'on', 'its', 'top']",sr3d,True,True,True
scene0184_00,5,[15],the dresser with a tv on top of it,scene0184_00-dresser-2-5-15,support,supporting,dresser,['tv'],[6],"['the', 'dresser', 'with', 'a', 'tv', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0184_00,18,[17],find the nightstand that is supporting the lamp,scene0184_00-nightstand-2-18-17,support,supporting,nightstand,['lamp'],[19],"['find', 'the', 'nightstand', 'that', 'is', 'supporting', 'the', 'lamp']",sr3d,True,True,True
scene0184_00,18,[17],the nightstand with a lamp on top of it,scene0184_00-nightstand-2-18-17,support,supporting,nightstand,['lamp'],[19],"['the', 'nightstand', 'with', 'a', 'lamp', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0184_00,19,[16],find the lamp that is on the nightstand,scene0184_00-lamp-2-19-16,support,supported-by,lamp,['nightstand'],[18],"['find', 'the', 'lamp', 'that', 'is', 'on', 'the', 'nightstand']",sr3d,True,True,True
scene0184_00,19,[16],choose the lamp that is on the nightstand,scene0184_00-lamp-2-19-16,support,supported-by,lamp,['nightstand'],[18],"['choose', 'the', 'lamp', 'that', 'is', 'on', 'the', 'nightstand']",sr3d,True,True,True
scene0143_00,10,"[14, 18]",select the lamp that is on the armchair,scene0143_00-lamp-3-10-14-18,support,supported-by,lamp,['armchair'],[7],"['select', 'the', 'lamp', 'that', 'is', 'on', 'the', 'armchair']",sr3d,True,True,True
scene0143_00,10,"[14, 18]",find the lamp that is on the armchair,scene0143_00-lamp-3-10-14-18,support,supported-by,lamp,['armchair'],[7],"['find', 'the', 'lamp', 'that', 'is', 'on', 'the', 'armchair']",sr3d,True,True,True
scene0268_02,15,[0],find the toilet paper that is on top of the toilet,scene0268_02-toilet_paper-2-15-0,support,supported-by,toilet paper,['toilet'],[4],"['find', 'the', 'toilet', 'paper', 'that', 'is', 'on', 'top', 'of', 'the', 'toilet']",sr3d,True,True,True
scene0268_02,15,[0],choose the toilet paper that is on the toilet,scene0268_02-toilet_paper-2-15-0,support,supported-by,toilet paper,['toilet'],[4],"['choose', 'the', 'toilet', 'paper', 'that', 'is', 'on', 'the', 'toilet']",sr3d,True,True,True
scene0211_01,27,"[21, 25, 26]",select the box that is on the file cabinet,scene0211_01-box-4-27-21-25-26,support,supported-by,box,['file cabinet'],[4],"['select', 'the', 'box', 'that', 'is', 'on', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0211_01,27,"[21, 25, 26]",choose the box that is on top of the file cabinet,scene0211_01-box-4-27-21-25-26,support,supported-by,box,['file cabinet'],[4],"['choose', 'the', 'box', 'that', 'is', 'on', 'top', 'of', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0211_01,4,[5],find the file cabinet that is supporting the box,scene0211_01-file_cabinet-2-4-5,support,supporting,file cabinet,['box'],[27],"['find', 'the', 'file', 'cabinet', 'that', 'is', 'supporting', 'the', 'box']",sr3d,True,True,True
scene0211_01,4,[5],find the file cabinet with a box on top,scene0211_01-file_cabinet-2-4-5,support,supporting,file cabinet,['box'],[27],"['find', 'the', 'file', 'cabinet', 'with', 'a', 'box', 'on', 'top']",sr3d,True,True,True
scene0147_01,7,[0],find the dresser with a tv on top,scene0147_01-dresser-2-7-0,support,supporting,dresser,['tv'],[9],"['find', 'the', 'dresser', 'with', 'a', 'tv', 'on', 'top']",sr3d,True,True,True
scene0147_01,7,[0],the dresser with a tv on its top,scene0147_01-dresser-2-7-0,support,supporting,dresser,['tv'],[9],"['the', 'dresser', 'with', 'a', 'tv', 'on', 'its', 'top']",sr3d,True,True,True
scene0619_00,20,[6],select the desk with a mouse on its top,scene0619_00-desk-2-20-6,support,supporting,desk,['mouse'],[22],"['select', 'the', 'desk', 'with', 'a', 'mouse', 'on', 'its', 'top']",sr3d,True,True,True
scene0619_00,20,[6],choose the desk with a mouse on top of it,scene0619_00-desk-2-20-6,support,supporting,desk,['mouse'],[22],"['choose', 'the', 'desk', 'with', 'a', 'mouse', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0085_01,4,[5],select the dresser with a tv on top of it,scene0085_01-dresser-2-4-5,support,supporting,dresser,['tv'],[0],"['select', 'the', 'dresser', 'with', 'a', 'tv', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0085_01,4,[5],the dresser with a tv on top of it,scene0085_01-dresser-2-4-5,support,supporting,dresser,['tv'],[0],"['the', 'dresser', 'with', 'a', 'tv', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0085_01,5,[4],the dresser with a telephone on top of it,scene0085_01-dresser-2-5-4,support,supporting,dresser,['telephone'],[20],"['the', 'dresser', 'with', 'a', 'telephone', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0085_01,5,[4],select the dresser that is supporting the telephone,scene0085_01-dresser-2-5-4,support,supporting,dresser,['telephone'],[20],"['select', 'the', 'dresser', 'that', 'is', 'supporting', 'the', 'telephone']",sr3d,True,True,True
scene0345_01,12,"[11, 13, 14]",select the plant that is on top of the cabinet,scene0345_01-plant-4-12-11-13-14,support,supported-by,plant,['cabinet'],[2],"['select', 'the', 'plant', 'that', 'is', 'on', 'top', 'of', 'the', 'cabinet']",sr3d,True,True,True
scene0345_01,12,"[11, 13, 14]",the plant that is on the cabinet,scene0345_01-plant-4-12-11-13-14,support,supported-by,plant,['cabinet'],[2],"['the', 'plant', 'that', 'is', 'on', 'the', 'cabinet']",sr3d,True,True,True
scene0345_01,2,[3],find the cabinet that is supporting the plant,scene0345_01-cabinet-2-2-3,support,supporting,cabinet,['plant'],[12],"['find', 'the', 'cabinet', 'that', 'is', 'supporting', 'the', 'plant']",sr3d,True,True,True
scene0345_01,2,[3],find the cabinet with a plant on top,scene0345_01-cabinet-2-2-3,support,supporting,cabinet,['plant'],[12],"['find', 'the', 'cabinet', 'with', 'a', 'plant', 'on', 'top']",sr3d,True,True,True
scene0345_01,3,[2],choose the cabinet with a tv on its top,scene0345_01-cabinet-2-3-2,support,supporting,cabinet,['tv'],[23],"['choose', 'the', 'cabinet', 'with', 'a', 'tv', 'on', 'its', 'top']",sr3d,True,True,True
scene0345_01,3,[2],select the cabinet that is supporting the tv,scene0345_01-cabinet-2-3-2,support,supporting,cabinet,['tv'],[23],"['select', 'the', 'cabinet', 'that', 'is', 'supporting', 'the', 'tv']",sr3d,True,True,True
scene0136_01,26,"[28, 30, 31]",select the printer that is on top of the cabinet,scene0136_01-printer-4-26-28-30-31,support,supported-by,printer,['cabinet'],[5],"['select', 'the', 'printer', 'that', 'is', 'on', 'top', 'of', 'the', 'cabinet']",sr3d,True,True,True
scene0136_01,26,"[28, 30, 31]",find the printer that is on the cabinet,scene0136_01-printer-4-26-28-30-31,support,supported-by,printer,['cabinet'],[5],"['find', 'the', 'printer', 'that', 'is', 'on', 'the', 'cabinet']",sr3d,True,True,True
scene0260_01,9,[13],the towel that is lying on the bathroom vanity,scene0260_01-towel-2-9-13,support,supported-by,towel,['bathroom vanity'],[10],"['the', 'towel', 'that', 'is', 'lying', 'on', 'the', 'bathroom', 'vanity']",sr3d,True,True,True
scene0260_01,9,[13],find the towel that is lying on the bathroom vanity,scene0260_01-towel-2-9-13,support,supported-by,towel,['bathroom vanity'],[10],"['find', 'the', 'towel', 'that', 'is', 'lying', 'on', 'the', 'bathroom', 'vanity']",sr3d,True,True,True
scene0310_00,26,[4],the kitchen cabinet with a coffee maker on top of it,scene0310_00-kitchen_cabinet-2-26-4,support,supporting,kitchen cabinet,['coffee maker'],[27],"['the', 'kitchen', 'cabinet', 'with', 'a', 'coffee', 'maker', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0310_00,26,[4],find the kitchen cabinet with a coffee maker on top,scene0310_00-kitchen_cabinet-2-26-4,support,supporting,kitchen cabinet,['coffee maker'],[27],"['find', 'the', 'kitchen', 'cabinet', 'with', 'a', 'coffee', 'maker', 'on', 'top']",sr3d,True,True,True
scene0557_02,6,[19],find the nightstand that is supporting the book,scene0557_02-nightstand-2-6-19,support,supporting,nightstand,['book'],[22],"['find', 'the', 'nightstand', 'that', 'is', 'supporting', 'the', 'book']",sr3d,True,True,True
scene0557_02,6,[19],find the nightstand with a book on its top,scene0557_02-nightstand-2-6-19,support,supporting,nightstand,['book'],[22],"['find', 'the', 'nightstand', 'with', 'a', 'book', 'on', 'its', 'top']",sr3d,True,True,True
scene0341_00,35,"[32, 33]",select the cup that is on the file cabinet,scene0341_00-cup-3-35-32-33,support,supported-by,cup,['file cabinet'],[20],"['select', 'the', 'cup', 'that', 'is', 'on', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0341_00,35,"[32, 33]",find the cup that is on top of the file cabinet,scene0341_00-cup-3-35-32-33,support,supported-by,cup,['file cabinet'],[20],"['find', 'the', 'cup', 'that', 'is', 'on', 'top', 'of', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0341_00,54,[42],choose the bookshelf with a plant on its top,scene0341_00-bookshelf-2-54-42,support,supporting,bookshelf,['plant'],[56],"['choose', 'the', 'bookshelf', 'with', 'a', 'plant', 'on', 'its', 'top']",sr3d,True,True,True
scene0341_00,54,[42],the bookshelf with a plant on top,scene0341_00-bookshelf-2-54-42,support,supporting,bookshelf,['plant'],[56],"['the', 'bookshelf', 'with', 'a', 'plant', 'on', 'top']",sr3d,True,True,True
scene0235_00,14,[12],select the table with a laptop on top,scene0235_00-table-2-14-12,support,supporting,table,['laptop'],[24],"['select', 'the', 'table', 'with', 'a', 'laptop', 'on', 'top']",sr3d,True,True,True
scene0235_00,14,[12],the table that is supporting the laptop,scene0235_00-table-2-14-12,support,supporting,table,['laptop'],[24],"['the', 'table', 'that', 'is', 'supporting', 'the', 'laptop']",sr3d,True,True,True
scene0235_00,15,[16],find the nightstand with a telephone on top of it,scene0235_00-nightstand-2-15-16,support,supporting,nightstand,['telephone'],[29],"['find', 'the', 'nightstand', 'with', 'a', 'telephone', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0235_00,15,[16],find the nightstand that is supporting the telephone,scene0235_00-nightstand-2-15-16,support,supporting,nightstand,['telephone'],[29],"['find', 'the', 'nightstand', 'that', 'is', 'supporting', 'the', 'telephone']",sr3d,True,True,True
scene0007_00,14,[1],choose the box that is lying on the cabinet,scene0007_00-box-2-14-1,support,supported-by,box,['cabinet'],[2],"['choose', 'the', 'box', 'that', 'is', 'lying', 'on', 'the', 'cabinet']",sr3d,True,True,True
scene0007_00,14,[1],the box that is lying on the cabinet,scene0007_00-box-2-14-1,support,supported-by,box,['cabinet'],[2],"['the', 'box', 'that', 'is', 'lying', 'on', 'the', 'cabinet']",sr3d,True,True,True
scene0147_00,5,[6],select the dresser that is supporting the tv,scene0147_00-dresser-2-5-6,support,supporting,dresser,['tv'],[4],"['select', 'the', 'dresser', 'that', 'is', 'supporting', 'the', 'tv']",sr3d,True,True,True
scene0147_00,5,[6],the dresser with a tv on top,scene0147_00-dresser-2-5-6,support,supporting,dresser,['tv'],[4],"['the', 'dresser', 'with', 'a', 'tv', 'on', 'top']",sr3d,True,True,True
scene0147_00,31,[22],choose the lamp that is on top of the nightstand,scene0147_00-lamp-2-31-22,support,supported-by,lamp,['nightstand'],[8],"['choose', 'the', 'lamp', 'that', 'is', 'on', 'top', 'of', 'the', 'nightstand']",sr3d,True,True,True
scene0147_00,31,[22],select the lamp that is on the nightstand,scene0147_00-lamp-2-31-22,support,supported-by,lamp,['nightstand'],[8],"['select', 'the', 'lamp', 'that', 'is', 'on', 'the', 'nightstand']",sr3d,True,True,True
scene0147_00,8,[7],the nightstand with a lamp on top of it,scene0147_00-nightstand-2-8-7,support,supporting,nightstand,['lamp'],[31],"['the', 'nightstand', 'with', 'a', 'lamp', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0147_00,8,[7],select the nightstand with a lamp on its top,scene0147_00-nightstand-2-8-7,support,supporting,nightstand,['lamp'],[31],"['select', 'the', 'nightstand', 'with', 'a', 'lamp', 'on', 'its', 'top']",sr3d,True,True,True
scene0274_00,7,[9],choose the table with a monitor on top,scene0274_00-table-2-7-9,support,supporting,table,['monitor'],[8],"['choose', 'the', 'table', 'with', 'a', 'monitor', 'on', 'top']",sr3d,True,True,True
scene0274_00,7,[9],find the table that is supporting the monitor,scene0274_00-table-2-7-9,support,supporting,table,['monitor'],[8],"['find', 'the', 'table', 'that', 'is', 'supporting', 'the', 'monitor']",sr3d,True,True,True
scene0274_00,7,[9],choose the table with a telephone on top of it,scene0274_00-table-2-7-9,support,supporting,table,['telephone'],[14],"['choose', 'the', 'table', 'with', 'a', 'telephone', 'on', 'top', 'of', 'it']",sr3d,True,True,True
scene0274_00,7,[9],select the table with a telephone on top,scene0274_00-table-2-7-9,support,supporting,table,['telephone'],[14],"['select', 'the', 'table', 'with', 'a', 'telephone', 'on', 'top']",sr3d,True,True,True
scene0274_00,7,[9],choose the table that is supporting the box,scene0274_00-table-2-7-9,support,supporting,table,['box'],[15],"['choose', 'the', 'table', 'that', 'is', 'supporting', 'the', 'box']",sr3d,True,True,True
scene0274_00,7,[9],find the table with a box on its top,scene0274_00-table-2-7-9,support,supporting,table,['box'],[15],"['find', 'the', 'table', 'with', 'a', 'box', 'on', 'its', 'top']",sr3d,True,True,True
scene0062_00,22,"[13, 14]",select the toilet paper that is lying on the toilet,scene0062_00-toilet_paper-3-22-13-14,support,supported-by,toilet paper,['toilet'],[12],"['select', 'the', 'toilet', 'paper', 'that', 'is', 'lying', 'on', 'the', 'toilet']",sr3d,True,True,True
scene0062_00,22,"[13, 14]",select the toilet paper that is on top of the toilet,scene0062_00-toilet_paper-3-22-13-14,support,supported-by,toilet paper,['toilet'],[12],"['select', 'the', 'toilet', 'paper', 'that', 'is', 'on', 'top', 'of', 'the', 'toilet']",sr3d,True,True,True
scene0173_00,24,[0],the table with a backpack on its top,scene0173_00-table-2-24-0,support,supporting,table,['backpack'],[25],"['the', 'table', 'with', 'a', 'backpack', 'on', 'its', 'top']",sr3d,True,True,True
scene0173_00,24,[0],the table that is supporting the backpack,scene0173_00-table-2-24-0,support,supporting,table,['backpack'],[25],"['the', 'table', 'that', 'is', 'supporting', 'the', 'backpack']",sr3d,True,True,True
scene0211_00,20,"[18, 19, 21, 29, 38]",choose the box that is on the file cabinet,scene0211_00-box-6-20-18-19-21-29-38,support,supported-by,box,['file cabinet'],[3],"['choose', 'the', 'box', 'that', 'is', 'on', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0211_00,20,"[18, 19, 21, 29, 38]",select the box that is lying on the file cabinet,scene0211_00-box-6-20-18-19-21-29-38,support,supported-by,box,['file cabinet'],[3],"['select', 'the', 'box', 'that', 'is', 'lying', 'on', 'the', 'file', 'cabinet']",sr3d,True,True,True
